run_id,date,sample_rule,task,method,variant,k,seed,silhouette,calinski_harabasz,davies_bouldin,ari_vs_seed0,bic,aic,log_likelihood,n_iter,converged,parameters,notes
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,6,1,0.11337789929670626,11877.74764894064,2.052657514484894,0.2518241015038787,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,6,2,0.12454469811554728,11025.838471729676,2.1092234067263873,0.503200774609532,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,6,3,0.12795138869113842,12490.009588610073,2.1434144434948554,0.33800809410634425,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,6,4,0.10587351848550496,11360.838664267303,2.3748355042046447,0.23223158330052496,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,6,5,0.17008816176870856,13678.242314211162,1.877060411329298,0.5171838597571085,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,6,6,0.10004054820166007,11016.256145271722,2.1865384363961775,0.29216740954037235,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,6,7,0.14813926906138522,13126.847815893538,1.9903755634580458,0.4090130326181222,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,6,8,0.10651763798001015,11133.162424002652,2.2881209162094174,0.4510267585642058,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,6,9,0.12496419884712189,12475.085415835689,2.2068255745583554,0.3644004503025051,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,7,0,0.12760929913066066,11781.262199830902,2.0959690276825467,1.0,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,7,1,0.10266965174041011,11204.905469075506,2.073908730718357,0.4702513155892204,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,7,2,0.11185080196427231,11102.672180852094,2.1115478952492026,0.4336060665487929,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,7,3,0.12204259753782608,11971.887179793479,2.0119631895452494,0.643057464170768,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,7,4,0.13105997086522317,12010.197232602113,1.9448276597672773,0.5169603755309389,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,7,5,0.115698601315935,9680.994762449018,2.285231995743161,0.46888022455320216,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,7,6,0.14551889682065952,11776.62058613168,2.001595628378406,0.5049805546337631,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,7,7,0.11659827761306626,9983.902979380297,2.2471339297728314,0.4861558512157117,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,7,8,0.11373519572632035,11094.077844503494,2.1695925465274155,0.4726700404222488,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,7,9,0.11622887604031139,10999.791814304353,2.2899326669336975,0.5070047749412332,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,8,0,0.13306932241000954,11251.614461090074,1.921304904522882,1.0,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,8,1,0.13472750724009638,11825.261634779994,1.9319281458044368,0.6196067650684532,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,8,2,0.12424957943497525,11299.249653140922,1.9394490919281118,0.6112093363076029,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,8,3,0.09920778648514254,10193.170645284072,2.118488319907419,0.42974637834915613,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,8,4,0.12548683816731046,11341.219011685878,2.0876285816045845,0.5609509557650435,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,8,5,0.13149735132616353,11585.571512974213,2.0103867736088263,0.5710581546939709,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,8,6,0.13650666461394154,11075.275192948076,2.066661264437666,0.749529869853404,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,8,7,0.12016386193899475,10758.688544384651,2.1323524105178446,0.49118635262773236,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,8,8,0.11657080345695481,10872.739696766928,2.1057885529172093,0.5220728546629484,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,8,9,0.12485454447404114,11578.504489715102,1.9956763625470844,0.6261670926796662,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,iKMeans,standard,7,0,0.14099040195532733,12781.98385531692,1.8226111601350907,1.0,,,,,,"{""algorithm"":""iKMeans"",""distance"":""euclidean"",""final_kmeans_max_iter"":300,""init"":""anomalous-pattern (deterministic)"",""k_max"":8,""min_cluster_size"":""max(20, 0.5% of n)"",""scaler"":""standard""}",auto-determined k
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,iKMeans,standard,7,1,0.13831636259268373,12781.98385531692,1.8226111601350907,1.0,,,,,,"{""algorithm"":""iKMeans"",""distance"":""euclidean"",""final_kmeans_max_iter"":300,""init"":""anomalous-pattern (deterministic)"",""k_max"":8,""min_cluster_size"":""max(20, 0.5% of n)"",""scaler"":""standard""}",auto-determined k
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,iKMeans,standard,7,2,0.139380514041355,12781.98385531692,1.8226111601350907,1.0,,,,,,"{""algorithm"":""iKMeans"",""distance"":""euclidean"",""final_kmeans_max_iter"":300,""init"":""anomalous-pattern (deterministic)"",""k_max"":8,""min_cluster_size"":""max(20, 0.5% of n)"",""scaler"":""standard""}",auto-determined k
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,iKMeans,standard,7,3,0.1379433738390545,12781.98385531692,1.8226111601350907,1.0,,,,,,"{""algorithm"":""iKMeans"",""distance"":""euclidean"",""final_kmeans_max_iter"":300,""init"":""anomalous-pattern (deterministic)"",""k_max"":8,""min_cluster_size"":""max(20, 0.5% of n)"",""scaler"":""standard""}",auto-determined k
